target,method,seed,split_id,n_te,n_pos,n_events,auc,ap,prevalence,lift,brier,brier_skill,auc_within_athlete,n_athletes_with_both,auc_between_athlete,n_athletes_test,thr_calibrated,f1_calibrated,precision_calibrated,recall_calibrated,f1_oracle,event_detection_rate,event_detection_ci
G3,LSTM,4,9fa1f5706d,12969,123,123,0.6608083374154619,0.018579499452302257,0.009484154522322461,1.959004295909821,0.05066305803414932,-4.393011566787093,0.6408745637287898,19,0.49473684210526314,24,0.25581637362264237,0.031405591727307544,0.01647909967845659,0.3333333333333333,0.050793650793650794,0.3333333333333333,"(np.float64(0.2561872178643666), np.float64(0.42057498002654614))"
G2,DANN,2026,17bf4c202c,12482,130,130,0.5451231815464328,0.012662149360581954,0.010414997596539017,1.2157611409137226,0.12194968567250153,-10.83227913229493,0.5371103628291332,21,0.7619047619047619,25,0.44777241349220276,0.026004728132387706,0.013704318936877076,0.25384615384615383,0.028241335044929396,0.25384615384615383,"(np.float64(0.18684099802228094), np.float64(0.33498181342049915))"
G2,ours,0,681958af8d,12439,130,130,0.6092549541611204,0.014608874133852512,0.01045100088431546,1.3978445026999338,0.2286793376682592,-21.11218897775666,0.6127366668022842,20,0.76,25,0.5369565486907959,0.03162055335968379,0.016666666666666666,0.3076923076923077,0.03188662533215235,0.3076923076923077,"(np.float64(0.23482436019527025), np.float64(0.3915997112444018))"
G2,GAT,6,2e7b8e7c1c,12411,130,130,0.6379272547337037,0.01573789847909165,0.010474579002497784,1.5024850617231265,0.06011286759630813,-4.799678418536193,0.6235500134281362,19,0.736842105263158,25,0.2682554626680283,0.03359375,0.017695473251028805,0.33076923076923076,0.03519604816301328,0.33076923076923076,"(np.float64(0.25576905887220586), np.float64(0.4154841239947055))"
G1,DANN,2,d950a5e090,14463,136,136,0.5943993549817499,0.014335878245889774,0.00940330498513448,1.5245574049287045,0.07901865271555597,-7.483053847126067,0.5922958379424298,21,0.6785714285714286,25,0.381173312664032,0.03578663065496286,0.01875442321302194,0.3897058823529412,0.03773584905660377,0.3897058823529412,"(np.float64(0.3118483860305096), np.float64(0.4736231760797637))"
G1,AthleteRate,123,3ed0d0c7e3,14408,136,136,0.6174118698067791,0.013143560215197666,0.009439200444197668,1.3924442322100585,0.2698666151957223,-27.862424918077693,0.5,20,0.3500000000000001,25,1.0,0.027058146229130685,0.01408028759736369,0.34558823529411764,0.030080572963294538,0.34558823529411764,"(np.float64(0.2708948608823105), np.float64(0.4287653260720721))"
G2,DANN,6,2e7b8e7c1c,12411,130,130,0.5682805835154993,0.015187907811115033,0.010474579002497784,1.4499778757211437,0.09834396342678882,-8.488207518396427,0.5313863153009423,19,0.5964912280701754,25,0.39085638523101807,0.028125,0.014814814814814815,0.27692307692307694,0.04231311706629055,0.27692307692307694,"(np.float64(0.2072450335350356), np.float64(0.35940688933498394))"
G2,AthleteRate,2026,17bf4c202c,12482,130,130,0.5775701225587884,0.01287811855808577,0.010414997596539017,1.2364975064771275,0.26199584482306126,-24.42038505759682,0.5,21,0.6488095238095237,25,1.0,0.02228224172856178,0.011652542372881356,0.25384615384615383,0.03142646697765775,0.25384615384615383,"(np.float64(0.18684099802228094), np.float64(0.33498181342049915))"
G1,DANN,3,b459cef7c3,14405,136,136,0.6164128942627579,0.015019551386905696,0.009441166261714682,1.59085763035571,0.07803188827020686,-7.343844375929207,0.6087860298702027,20,0.8,25,0.30285385251045227,0.026503567787971458,0.013893836836480229,0.2867647058823529,0.03389830508474576,0.2867647058823529,"(np.float64(0.21743611719676445), np.float64(0.3678089028830972))"
G3,ours,2026,17e3da1cb7,13018,123,123,0.6361998253561442,0.014976259969023029,0.009448455984022124,1.5850483924938357,0.22062392453980928,-22.572990556031957,0.6140418011119783,19,0.6105263157894736,24,0.49185383319854736,0.03212551363466567,0.016836335160532498,0.34959349593495936,0.035650623885918005,0.34959349593495936,"(np.float64(0.2710389155299655), np.float64(0.4372586776886631))"
G2,ours,1,0119652c6d,12460,130,130,0.6111747457732859,0.0176094693240337,0.01043338683788122,1.6877999059804605,0.22359379330858584,-20.65655634239645,0.5789680210441497,20,0.73,25,0.48686981201171875,0.031635802469135804,0.016653127538586516,0.3153846153846154,0.03242034656232532,0.3153846153846154,"(np.float64(0.24178197290601994), np.float64(0.3995851356760652))"
G3,ours,42,9ba78979da,13021,123,123,0.559411744683426,0.012018544072405189,0.009446279087627678,1.272304572087707,0.2198980312978384,-22.50079396531833,0.4853487183656584,20,0.6624999999999999,24,0.49042007327079773,0.02500919455682236,0.013097072419106317,0.2764227642276423,0.027247956403269755,0.2764227642276423,"(np.float64(0.20506880352739404), np.float64(0.3613195107165133))"
G3,LSTM,5,cb7a3ad561,13004,123,123,0.6383171028356507,0.015391922465115455,0.00945862811442633,1.6272891035476535,0.07135044222930975,-6.615455753733377,0.6204879852175449,20,0.55,24,0.3010249071128737,0.03274942878903275,0.017179384738314023,0.34959349593495936,0.03333333333333333,0.34959349593495936,"(np.float64(0.2710389155299655), np.float64(0.4372586776886631))"
G3,GAT,0,e0cb9242ee,12991,123,123,0.5997113277784938,0.012743945718795956,0.009468093295358325,1.3459886083973842,0.06708947997988804,-6.153579821460221,0.5987556815143789,21,0.5555555555555556,24,0.2901465885246856,0.024325351577347016,0.012759170653907496,0.2601626016260163,0.027303754266211604,0.2601626016260163,"(np.float64(0.19073051899065777), np.float64(0.34412239992553384))"
G3,AthleteRate,4,9fa1f5706d,12969,123,123,0.5671630408503991,0.010874172759205943,0.009484154522322461,1.1465621667816412,0.41520500009411976,-43.19799070530035,0.5,19,0.5631578947368421,24,1.0,0.019482952416635443,0.009971236816874401,0.42276422764227645,0.024925224327018942,0.42276422764227645,"(np.float64(0.339100821353305), np.float64(0.5111060508400449))"
G1,ours,4,95d8cd7bb9,14439,136,136,0.6714574996607047,0.018983237500103133,0.009418934829281807,2.0154335754705084,0.2177374304293717,-22.336798653061518,0.6413344868880033,20,0.7,25,0.5384767055511475,0.037761294672960216,0.019787985865724382,0.4117647058823529,0.039927404718693285,0.4117647058823529,"(np.float64(0.33258120745899433), np.float64(0.49579604222922424))"
G1,ours,6,37b44395f8,14373,136,136,0.633066956852278,0.018397638205722863,0.009462186043275585,1.944332749491579,0.2079105476946529,-21.182678261109793,0.6357460906237878,20,0.69,25,0.50874263048172,0.030292598967297763,0.015890213073311666,0.3235294117647059,0.045779685264663805,0.3235294117647059,"(np.float64(0.2506870243433009), np.float64(0.40606747503313634))"
G3,GAT,2,60e313bbf8,13060,123,123,0.6019487183354479,0.013009183183271142,0.009418070444104134,1.3813002631993587,0.059030592344200036,-5.327392938234885,0.6002995814576428,21,0.4761904761904762,24,0.2691950798034668,0.0263254113345521,0.013782542113323124,0.2926829268292683,0.029925187032418952,0.2926829268292683,"(np.float64(0.21953047315444635), np.float64(0.37839323641717687))"
G2,ours,3,f08c78fc1b,12493,130,130,0.6137382636775988,0.01756294815358924,0.01040582726326743,1.687799317559926,0.22925010522806488,-21.26259583915119,0.5694924431144766,19,0.7192982456140351,25,0.5191841125488281,0.03662724151087371,0.019269369731031716,0.36923076923076925,0.0427807486631016,0.36923076923076925,"(np.float64(0.29113735563740545), np.float64(0.4548310129415715))"
G1,DANN,1,19a7caa542,14455,136,136,0.5722292059501362,0.012548012713016605,0.009408509166378415,1.3336876747548165,0.07882525302147797,-7.457655045799944,0.5371635749486612,20,0.85,25,0.33862125873565674,0.025913621262458473,0.013569937369519834,0.2867647058823529,0.031007751937984496,0.2867647058823529,"(np.float64(0.21743611719676445), np.float64(0.3678089028830972))"
G2,GAT,5,81b3995edf,12520,130,130,0.6466548705531756,0.016184482723587985,0.010383386581469648,1.5586901823024737,0.07097317416675125,-5.906980468062285,0.6355541426377724,19,0.8245614035087719,25,0.2886671554353824,0.03533026113671275,0.018593371059013743,0.35384615384615387,0.03592120509849363,0.35384615384615387,"(np.float64(0.2769231466844021), np.float64(0.4391591476097486))"
G2,DANN,123,148765553e,12469,130,130,0.6093088206873765,0.015577618209834183,0.0104258561231855,1.4941332419878648,0.08748042140330926,-7.4791203540771125,0.5970902703592742,20,0.6599999999999999,25,0.36861690878868103,0.03164556962025317,0.016680567139282735,0.3076923076923077,0.0443213296398892,0.3076923076923077,"(np.float64(0.23482436019527025), np.float64(0.3915997112444018))"
G2,DANN,4,655af3faaa,12387,130,130,0.5652547053175266,0.012205890775256963,0.010494873657867118,1.1630336079469847,0.09217864468457639,-7.876363013816347,0.5578683803835485,21,0.8452380952380951,25,0.3754503130912781,0.026045777426992895,0.01372712146422629,0.25384615384615383,0.02875399361022364,0.25384615384615383,"(np.float64(0.18684099802228094), np.float64(0.33498181342049915))"
G2,LSTM,2026,17bf4c202c,12482,130,130,0.599111946990833,0.01440555937906581,0.010414997596539017,1.3831553243807648,0.06814538917174151,-5.611868344001233,0.5842900393100064,21,0.5952380952380952,25,0.2839339149104381,0.019700551615445233,0.010382059800664452,0.19230769230769232,0.02769898214583681,0.19230769230769232,"(np.float64(0.13378765430531075), np.float64(0.2684908599981644))"
